"part_id","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi"
4455,445521,14,14,14,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4455,445522,50,50,50,"F",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,5
4455,445523,14,14,14,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4455,445524,14,14,14,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4455,445525,16,16,16,"F",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,5
4456,445601,18,17,20,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
4456,445602,18,17,20,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445603,18,17,20,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445604,18,17,20,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445605,18,17,20,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445606,52,45,60,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4456,445607,18,17,20,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445608,18,17,20,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445609,18,17,20,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445610,18,17,20,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445611,52,45,60,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4456,445612,1,1,1,"M",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,5
4456,445613,18,17,20,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445614,18,17,20,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445615,25,20,30,"F",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,5
4456,445616,18,17,20,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445617,18,17,20,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445618,6,6,6,"M",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,5
4456,445619,25,20,30,"M",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,5
4456,445620,18,17,20,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445621,18,17,20,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445622,18,17,20,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445623,18,17,20,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445624,18,17,20,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445625,18,17,20,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4456,445626,18,17,20,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4457,445701,23,22,24,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2
4457,445702,86,80,93,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,2
4457,445703,78,78,79,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,1
4457,445704,79,79,80,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,2
4457,445705,53,53,54,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,1
4457,445706,55,55,55,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,2
4457,445707,49,46,52,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4457,445708,41,40,42,"F",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,5
4457,445709,77,77,78,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,2
4457,445710,10,10,10,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4457,445711,74,74,75,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4457,445712,44,42,46,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,1
4457,445713,91,91,91,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,3
4457,445714,30,30,31,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,2
4457,445715,52,52,53,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,1
4457,445716,76,76,77,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,1
4457,445717,27,24,30,"",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4457,445718,17,16,18,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,4
4457,445719,14,12,16,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4457,445720,21,20,22,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4457,445721,19,18,20,"F",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,1,2
4457,445722,13,13,14,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4458,445801,13,13,13,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,2
4458,445802,48,48,48,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,2
4458,445803,79,79,79,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4458,445804,4,4,4,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,4
4458,445805,13,13,13,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,2
4458,445806,75,75,75,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4458,445807,43,43,43,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4458,445808,17,17,17,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4458,445809,46,46,46,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4458,445810,3,3,3,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4458,445811,21,21,21,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4459,445901,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4459,445902,11,11,11,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,2,3
4459,445903,10,10,10,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445904,30,30,30,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4
4459,445905,10,10,10,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445906,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4459,445907,27,27,27,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,3
4459,445908,10,10,10,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4459,445909,11,11,11,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,3
4459,445910,47,47,47,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,2,1
4459,445911,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4459,445912,10,10,10,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445913,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445914,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445915,10,10,10,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4459,445916,10,10,10,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445917,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4459,445918,33,33,33,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,2,2
4459,445919,42,42,42,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445920,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445921,10,10,10,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445922,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445923,10,10,10,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4459,445924,28,28,28,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,3
4459,445925,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4459,445926,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445927,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445928,10,10,10,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4459,445929,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4459,445930,7,7,7,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4459,445931,64,64,64,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4459,445932,36,36,36,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4459,445933,10,10,10,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4459,445934,36,36,36,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4460,446001,15,15,15,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,NA,1
4460,446002,14,14,14,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,4
4460,446003,17,17,17,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,1,2
4460,446004,15,15,15,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4460,446005,14,14,14,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,4
4460,446006,15,15,15,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4460,446007,16,16,16,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4460,446008,15,15,15,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4460,446009,16,16,16,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,4
4460,446010,14,14,14,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4460,446011,15,15,15,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4460,446012,30,30,30,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,3
4460,446013,15,15,15,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,5
4460,446014,15,15,15,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4460,446015,51,51,51,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,5
4460,446016,15,15,15,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4460,446017,44,44,44,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,5
4460,446018,15,15,15,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4461,446101,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4461,446102,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446103,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446104,40,40,40,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4461,446105,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446106,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446107,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446108,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446109,30,30,30,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4461,446110,11,11,11,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446111,35,35,35,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,4
4461,446112,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446113,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4461,446114,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4461,446115,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4461,446116,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4461,446117,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446118,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446119,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446120,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446121,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446122,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446123,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4461,446124,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4461,446125,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4461,446126,40,40,40,"M",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,1
4461,446127,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4461,446128,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,4
4461,446129,33,33,33,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4461,446130,30,30,30,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4462,446201,65,65,65,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,4
4462,446202,16,16,16,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,1
4462,446203,11,11,11,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,4
4462,446204,8,8,8,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4462,446205,15,15,15,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,4
4462,446206,35,35,35,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4462,446207,5,5,5,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4462,446208,45,45,45,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4463,446301,30,30,30,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,4
4463,446302,70,70,70,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,4
4463,446303,60,60,60,"M",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,2,2
4463,446304,15,15,15,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,4
4463,446305,14,14,14,"M",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,5
4463,446306,47,47,47,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,1
4463,446307,66,66,66,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,4
4463,446308,14,14,14,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4463,446309,46,46,46,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4463,446310,32,32,32,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,3
4463,446311,25,25,25,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4463,446312,14,14,14,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4464,446401,10,10,10,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,1,3
4464,446402,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4464,446403,42,40,45,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,1
4464,446404,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4464,446405,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4464,446406,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4464,446407,32,30,35,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3
4464,446408,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4464,446409,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4464,446410,32,30,35,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,2
4464,446411,24,24,24,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,3
4464,446412,32,30,35,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3
4464,446413,33,33,33,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4464,446414,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4464,446415,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4464,446416,27,25,30,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3
4464,446417,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4464,446418,27,25,30,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3
4464,446419,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2
4464,446420,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4464,446421,3,3,3,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,3
4464,446422,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4464,446423,12,12,12,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4464,446424,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4464,446425,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4464,446426,21,21,21,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,3
4464,446427,42,40,45,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,3
4464,446428,45,45,45,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,3
4464,446429,22,20,25,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,3
4464,446430,47,45,50,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,3
4464,446431,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4464,446432,32,30,35,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,2
4464,446433,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,1
4464,446434,14,14,14,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4464,446435,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,5
4464,446436,12,12,12,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,5
4464,446437,46,46,46,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4465,446501,20,20,20,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,3
4465,446502,18,18,18,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,3
4465,446503,16,16,16,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,3
4465,446504,18,18,18,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,2
4465,446505,15,15,15,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,3
4465,446506,14,14,14,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4
4465,446507,15,15,15,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,4
4465,446508,23,23,23,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,5
4465,446509,19,19,19,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,3
4465,446510,42,42,42,"F",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,5
4465,446511,21,21,21,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4465,446512,44,44,44,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,5
4466,446601,40,40,40,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,NA,3
4466,446602,40,40,40,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,5
4466,446603,17,17,17,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,4
4466,446604,39,39,39,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,5
4466,446605,9,9,9,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,5
4466,446606,22,22,22,"M",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,3
4466,446607,17,17,17,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,5
4466,446608,39,39,39,"F",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA
4466,446609,17,17,17,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,5
4466,446610,60,60,60,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,3
4466,446611,60,60,60,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,3
4466,446612,40,40,40,"F",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,NA,NA
4466,446613,18,18,18,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,NA
4466,446614,17,17,17,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,5
4466,446615,18,18,18,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,3
4466,446616,50,50,50,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,NA,3
4466,446617,17,17,17,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,4
4466,446618,17,17,17,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,4
4466,446619,17,17,17,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,4
4466,446620,17,17,17,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA
4466,446621,20,20,20,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,3
4466,446622,60,60,60,"F",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,2
4466,446623,17,17,17,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,3
4466,446624,30,30,30,"F",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,2
4466,446625,45,45,45,"F",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,2
4466,446626,9,9,9,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,5
4466,446627,6,6,6,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,3
4466,446628,5,5,5,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,3
4466,446629,40,40,40,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,5
4466,446630,19,19,19,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,3
4466,446631,18,18,18,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,3
4466,446632,39,39,39,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4466,446633,40,40,40,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,3
4466,446634,38,38,38,"M",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,2
4466,446635,12,12,12,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,3
4466,446636,10,10,10,"F",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,2
4466,446637,8,8,8,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,3
4466,446638,39,39,39,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,5
4466,446639,17,17,17,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,3
4466,446640,9,9,9,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4466,446641,40,40,40,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4466,446642,17,17,17,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,NA,4
4466,446643,39,39,39,"F",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4466,446644,17,17,17,"M",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,NA,4
4466,446645,9,9,9,"M",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5
4467,446701,37,35,40,"M",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,4
4467,446702,49,49,49,"M",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,4
4467,446703,17,17,17,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,4
4467,446704,17,17,17,"F",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2,4
4467,446705,18,18,18,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,1
4467,446706,52,52,52,"F",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,4
4467,446707,17,17,17,"M",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,1
4467,446708,32,30,35,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,1
4467,446709,17,17,17,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,NA
4467,446710,18,18,18,"F",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,1
4467,446711,17,17,17,"M",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,1,1
