cont_id,part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi
23173,1638,22, ,,F,0,1,0,0,0,0,2,2,2
23174,1638,25, ,,M,0,1,0,0,0,0,2,2,2
23175,1638,26, ,,M,0,1,0,0,0,0,2,2,2
23176,1638,48, ,,F,0,1,0,0,0,0,1,2,3
23177,1638,21, ,,F,0,1,0,0,0,0,2,2,2
23178,1638,21, ,,M,0,1,0,0,0,0,2,2,2
23179,1638,24, ,,F,0,1,0,0,0,0,2,2,2
23180,1638,23, ,,M,0,1,0,0,0,0,2,2,2
23181,1638,25, ,,F,0,1,0,0,0,0,2,2,2
23182,1638,26, ,,M,0,1,0,0,0,0,2,2,2
23183,1638,31, ,,F,0,1,0,0,0,0,2,2,2
23184,1638,22, ,,M,0,1,0,0,0,0,2,2,2
23185,1638,48, ,,F,0,1,0,0,0,0,1,2,2
23186,1638,20, ,,M,0,1,0,0,0,0,2,2,2
23187,1638,36, ,,F,0,1,0,0,0,0,1,2,3
23188,1638,36, ,,F,0,1,0,0,0,0,1,2,3
23189,1638,13, ,,M,1,0,0,0,0,0,1,1,5
23190,1638,58, ,,M,0,1,0,0,0,0,1,1,3
23191,1638,56, ,,M,0,1,0,0,0,0,1,2,3
23192,1638,50, ,,M,0,1,0,0,0,0,1,2,3
23193,1638,28, ,,F,0,1,0,0,0,0,1,2,3
23194,1638,23, ,,M,0,1,0,0,0,0,2,1,2
23195,1638,44, ,,F,0,1,0,0,0,0,1,,3
23196,1638,37, ,,F,0,1,0,0,0,0,1,2,2
23197,1638,55, ,,M,0,1,0,0,0,0,1,2,3
23198,1638,45, ,,M,0,1,0,0,0,0,1,2,3
23199,1638,56, ,,M,0,1,0,0,0,0,1,,3
23200,1638,28, ,,F,0,1,0,0,0,0,1,2,3
23201,1638,23, ,,M,0,1,0,0,0,0,2,1,2
23202,1638,22, ,,F,0,1,0,0,0,0,2,2,2
23203,1638,22, ,,F,0,1,0,0,0,0,2,2,3
23204,1638,57, ,,M,0,1,0,0,0,0,1,,3
23205,1638,50, ,,M,0,1,0,0,0,0,1,2,3
23206,1638,56, ,,M,0,1,0,0,0,0,1,2,3
23207,1638,58, ,,M,0,1,0,0,0,0,1,1,
23208,1638,13, ,,M,1,0,0,0,0,0,1,1,5
23209,1638,58, ,,M,0,1,0,0,0,0,1,,3
23210,1638,51, ,,M,1,0,0,0,0,0,2,1,4
23211,1638,55, ,,M,0,0,0,0,0,1,3,1,3
23212,1638,48, ,,F,0,0,0,0,0,1,2,2,2
23213,1638,13, ,,M,1,0,0,0,0,0,1,1,5
23214,1639,11, ,,F,1,0,0,0,0,0,2,1,3
23215,1639,50, ,,F,0,0,0,0,0,1,3,2,2
23216,1639,49, ,,F,1,0,0,0,0,0,1,1,5
23217,1640,30, ,,M,0,0,0,0,1,0,3,1,5
23218,1640,40, ,,M,0,0,0,0,1,0,2,1,5
23219,1640,29, ,,F,0,0,0,0,1,0,2,1,5
23220,1640,57, ,,F,0,0,0,0,1,0,1,1,4
23221,1640,35, ,,M,1,0,0,0,0,0,1,1,5
23222,1640,28, ,,F,0,0,0,0,1,0,2,1,2
23223,1641,8, ,,M,0,0,1,0,0,0,1,1,4
23224,1641,20, ,,M,1,0,0,0,0,0,1,1,5
23225,1641,50, ,,F,1,0,0,0,0,0,1,1,5
23226,1641,,35,40,F,0,0,1,0,0,0,,1,
23227,1641,7, ,,F,0,0,1,0,0,0,1,1,4
23228,1641,7, ,,F,1,0,1,0,0,0,1,1,4
23229,1641,7, ,,F,1,0,1,0,0,0,1,1,4
23230,1641,6, ,,M,0,0,1,0,0,0,1,1,4
23231,1642,32, ,,M,0,0,0,0,1,0,1,1,5
23232,1643,18, ,,,0,0,1,0,0,0,2,2,5
23233,1643,30, ,,,0,0,0,0,1,0,3,1,3
23234,1643,24, ,,,0,0,0,0,1,0,3,1,3
23235,1643,38, ,,,1,0,0,0,0,0,2,1,3
23236,1643,20, ,,,1,0,0,0,0,0,3,1,4
23237,1643,20, ,,,1,0,0,0,0,0,3,1,4
23238,1643,,18,20,,0,0,0,1,0,0,2,1,3
23239,1643,17, ,,,0,0,1,0,0,0,2,2,5
23240,1643,19, ,,,0,0,1,0,0,0,2,2,5
23241,1643,18, ,,,0,0,1,0,0,0,2,2,5
23242,1643,18, ,,,0,0,1,0,0,0,2,2,5
23243,1643,,40,50,,0,0,1,0,0,0,2,2,5
23244,1643,44, ,,,1,0,0,0,0,0,1,1,5
23245,1643,,18,20,,0,0,0,1,0,0,5,2,3
23246,1644,,0,,,0,0,0,0,0,0,,,
23247,1645,46, ,,M,0,1,0,0,0,0,1,1,5
23248,1645,66, ,,M,0,0,0,0,0,1,4,1,4
23249,1645,64, ,,F,0,0,0,0,0,1,4,1,4
23250,1645,,40,48,F,1,0,0,0,0,0,4,1,3
23251,1645,36, ,,M,0,0,0,0,1,0,3,1,4
23252,1645,51, ,,M,0,0,0,0,0,0,1,1,5
23253,1645,32, ,,F,0,1,0,0,0,0,1,1,5
23254,1645,28, ,,F,0,1,0,0,0,0,1,1,5
23255,1645,24, ,,M,0,1,0,0,0,0,1,1,5
23256,1645,33, ,,F,0,0,0,0,1,0,3,1,3
23257,1646,2, ,,M,1,0,1,0,0,0,1,1,5
23258,1646,50, ,,F,1,0,0,0,0,0,2,1,3
23259,1646,34, ,,F,0,1,0,0,0,0,1,1,5
23260,1646,50, ,,M,0,1,0,0,0,0,1,2,5
23261,1647,30, ,,F,0,1,0,0,0,0,2,1,5
23262,1647,43, ,,M,0,1,0,0,0,0,1,1,5
23263,1648,24, ,,M,1,0,0,0,0,0,3,1,4
23264,1648,2, ,,F,1,0,0,0,0,0,1,1,5
23265,1648,45, ,,F,1,0,0,0,0,0,4,1,4
23266,1649,58, ,,M,0,1,0,0,0,0,2,1,5
23267,1649,,50,55,M,0,1,0,0,0,0,2,1,5
23268,1649,,40,45,M,0,1,0,0,0,0,2,1,5
23269,1649,63, ,,M,0,1,0,0,0,0,2,1,5
23270,1650,15, ,,F,0,0,1,1,0,0,1,1,5
23271,1650,,40,50,F,0,0,1,0,0,0,2,2,4
23272,1650,16, ,,F,0,0,1,1,0,0,1,1,5
23273,1650,41, ,,M,1,0,0,0,0,0,1,1,4
23274,1650,41, ,,F,1,0,0,0,0,0,1,1,4
23275,1650,16, ,,F,0,0,1,0,0,0,1,1,5
23276,1650,8, ,,M,1,0,0,0,0,0,1,2,4
23277,1651,,18,25,F,0,0,0,0,1,0,3,2,4
23278,1651,,18,25,F,0,0,0,0,1,0,3,2,4
23279,1651,,18,25,M,0,0,0,0,1,0,3,2,4
23280,1651,,18,25,M,0,0,0,0,1,0,3,2,4
23281,1651,,18,25,M,0,0,0,0,1,0,3,2,4
23282,1651,,18,25,F,0,0,0,0,1,0,3,2,4
23283,1651,,18,25,M,0,0,0,0,1,0,3,2,4
23284,1651,,18,25,M,0,0,0,0,1,0,3,2,4
23285,1652,28, ,,F,1,0,0,0,0,0,1,1,5
23286,1652,,35,37,M,1,0,0,0,0,0,2,2,1
23287,1653,53, ,,M,0,0,0,0,1,0,2,1,3
23288,1653,50, ,,F,0,0,0,0,1,0,2,1,3
23289,1653,,25,30,F,0,0,0,0,1,0,3,2,2
23290,1653,,20,25,M,0,0,0,0,1,0,3,2,1
23291,1653,20, ,,M,0,0,0,1,1,0,2,1,5
23292,1654,18, ,,M,0,0,0,0,1,1,3,1,4
23293,1654,,45,50,M,0,0,0,0,1,1,3,1,4
23294,1654,20, ,,F,0,0,0,0,1,1,3,1,3
23295,1654,26, ,,M,0,0,0,0,1,1,3,1,4
23296,1654,19, ,,F,0,0,0,0,1,1,3,1,4
23297,1654,,25,30,M,0,0,0,0,1,1,3,1,4
23298,1654,,25,30,M,0,0,0,0,1,1,3,1,4
23299,1654,17, ,,M,0,0,0,0,1,1,3,1,3
23300,1654,20, ,,M,1,0,0,0,0,1,2,1,3
23301,1654,4, ,,M,1,0,0,0,1,0,1,1,3
23302,1654,19, ,,F,0,0,0,0,1,1,3,1,4
23303,1654,24, ,,F,0,0,0,0,1,1,3,1,4
23304,1654,26, ,,M,0,0,0,0,1,1,3,1,4
23305,1654,45, ,,F,1,0,0,0,0,0,1,1,3
23306,1654,,35,40,M,0,0,0,0,0,1,5,1,3
23307,1655,40, ,,F,1,0,0,0,0,0,1,1,5
23308,1655,27, ,,M,0,0,0,0,1,0,2,1,5
23309,1655,23, ,,F,0,0,0,0,1,0,2,1,4
23310,1656,,15,16,M,0,0,1,0,1,0,1,1,1
23311,1656,16, ,,M,0,0,1,0,0,0,2,1,2
23312,1656,15, ,,F,0,0,1,0,0,0,2,1,1
23313,1656,16, ,,M,0,0,1,0,1,0,2,1,1
23314,1657,,15,20,M,1,0,0,0,0,0,2,1,5
23315,1657,,40,45,M,1,0,0,0,0,0,1,1,5
23316,1657,,20,25,F,1,0,0,0,0,0,3,1,5
23317,1657,,30,35,M,1,0,0,0,0,0,3,2,5
23318,1657,,20,25,F,1,0,0,0,0,0,2,1,5
23319,1657,,20,25,M,1,0,0,0,0,0,2,1,5
23320,1658,23, ,,M,1,0,0,0,0,0,2,1,2
23321,1658,7, ,,M,1,0,0,0,0,0,1,2,3
23322,1658,16, ,,M,0,0,0,0,1,0,1,1,5
23323,1658,7, ,,M,1,0,0,0,0,0,1,1,5
23324,1658,13, ,,M,1,0,0,0,0,0,1,1,5
23325,1658,43, ,,F,1,0,0,0,0,0,1,1,5
23326,1659,16, ,,F,0,0,1,0,0,0,1,1,5
23327,1659,45, ,,M,0,0,0,0,1,0,3,1,2
23328,1659,20, ,,M,1,0,0,0,1,0,2,1,3
23329,1659,17, ,,F,1,0,0,0,0,0,,1,4
23330,1659,23, ,,F,1,0,0,0,1,0,3,1,4
23331,1659,48, ,,M,0,0,1,0,0,0,2,1,3
23332,1659,2, ,,M,1,0,0,0,1,0,3,1,5
23333,1659,44, ,,F,1,0,0,0,1,0,2,2,5
23334,1659,1, ,,F,0,0,0,0,1,0,3,1,1
23335,1659,2, ,,M,1,0,0,0,1,0,3,1,4
23336,1659,42, ,,M,0,0,0,0,1,0,4,1,2
23337,1659,55, ,,F,1,0,0,0,1,0,3,1,3
23338,1659,18, ,,F,0,0,1,1,0,0,1,1,5
23339,1660,55, ,,M,1,0,0,0,0,0,4,1,4
23340,1660,,50,60,F,0,0,0,0,1,0,5,2,1
23341,1660,,25,30,M,0,0,0,0,1,0,5,2,1
23342,1660,,35,40,F,0,0,0,0,1,0,5,2,1
23343,1660,,30,35,F,0,0,0,0,1,0,5,2,1
23344,1660,,40,45,F,0,0,0,0,1,0,5,2,1
23345,1660,53, ,,F,0,0,0,0,1,0,3,1,1
23346,1660,15, ,,F,0,0,0,0,1,0,2,1,3
23347,1660,,60,65,M,0,0,0,0,1,0,5,2,1
23348,1660,,30,35,F,0,0,0,0,1,0,2,2,1
23349,1660,,70,80,F,1,0,0,0,0,0,3,1,4
23350,1660,41, ,,M,1,0,0,0,0,0,1,2,5
23351,1660,36, ,,F,1,0,0,0,0,0,1,2,5
23352,1660,9, ,,F,1,0,0,0,0,0,1,2,5
23353,1660,,55,60,F,0,0,0,0,1,0,5,2,1
23354,1661,82, ,,M,1,0,0,0,0,0,1,1,4
23355,1661,56, ,,F,1,0,0,0,0,0,3,1,3
23356,1661,34, ,,F,0,0,1,0,0,0,1,1,2
23357,1661,38, ,,F,0,0,1,0,0,0,3,1,2
23358,1661,33, ,,M,1,0,0,0,0,0,1,1,4
23359,1661,9, ,,F,1,0,0,0,0,0,1,1,5
23360,1661,75, ,,F,1,0,0,0,0,0,1,1,4
23361,1661,37, ,,F,0,0,0,0,1,0,1,2,1
23362,1662,76, ,,F,1,0,0,0,0,0,4,1,4
23363,1662,55, ,,F,1,0,0,0,0,0,1,1,5
23364,1662,80, ,,F,1,0,0,0,0,0,1,1,4
23365,1662,50, ,,F,1,0,0,0,0,0,1,2,4
23366,1662,51, ,,M,1,0,0,0,0,0,1,2,4
23367,1662,16, ,,F,0,0,1,0,0,0,1,1,3
23368,1662,16, ,,F,0,0,1,0,0,0,1,1,3
23369,1662,16, ,,M,0,0,1,0,0,0,1,2,3
23370,1663,36, ,,F,0,1,0,0,0,0,1,1,5
23371,1663,12, ,,F,0,0,0,0,0,1,1,2,1
23372,1663,28, ,,M,0,0,0,0,1,0,3,2,3
23373,1663,30, ,,M,0,0,0,0,1,0,3,1,3
23374,1663,70, ,,F,1,0,0,0,0,0,2,2,2
23375,1663,21, ,,F,0,0,0,0,1,0,3,1,3
23376,1663,13, ,,M,0,0,0,0,0,1,1,2,1
23377,1663,22, ,,F,0,0,0,0,1,0,3,1,3
23378,1663,19, ,,F,0,1,0,0,0,0,1,1,5
23379,1663,60, ,,M,0,1,0,0,0,0,1,2,5
23380,1663,41, ,,F,0,1,0,0,0,0,1,1,5
23381,1663,54, ,,M,0,1,0,0,0,0,1,1,5
23382,1663,45, ,,F,0,1,0,0,0,0,1,1,5
23383,1663,26, ,,M,1,0,0,0,0,0,1,1,4
23384,1663,35, ,,M,0,1,0,0,0,0,1,1,5
23385,1663,47, ,,F,1,0,0,0,0,0,2,2,2
23386,1664,,40,50,M,0,0,0,0,0,1,2,2,2
23387,1664,,40,50,F,0,0,0,0,0,1,2,2,2
23388,1664,,35,40,F,1,0,0,0,0,0,1,2,1
23389,1664,59, ,,M,1,0,0,0,0,0,1,1,5
23390,1664,,20,30,F,1,0,0,0,0,0,1,1,3
23391,1665,,45,50,M,0,1,0,0,0,0,1,1,5
23392,1665,11, ,,F,0,0,0,0,1,0,1,2,4
23393,1665,4, ,,F,1,0,0,0,0,0,1,1,5
23394,1665,7, ,,F,0,0,1,0,0,0,1,1,5
23395,1665,8, ,,M,0,0,1,0,0,0,1,1,5
23396,1665,7, ,,F,0,0,1,0,1,0,1,1,5
23397,1665,7, ,,F,0,0,1,0,1,0,1,1,5
23398,1665,8, ,,F,0,0,1,0,1,0,1,1,4
23399,1665,12, ,,F,0,0,0,0,1,0,1,2,4
23400,1665,29, ,,F,1,0,0,0,0,0,1,1,5
23401,1665,11, ,,F,1,0,0,0,0,0,1,1,5
23402,1665,7, ,,F,1,0,0,0,0,0,1,1,5
23403,1665,6, ,,F,1,0,0,0,0,0,1,1,5
23404,1665,4, ,,F,1,0,0,0,0,0,1,1,5
23405,1665,5, ,,F,1,0,0,0,0,0,1,1,5
23406,1665,,40,45,M,0,1,0,0,0,0,1,1,5
23407,1665,11, ,,M,0,0,1,0,0,0,1,1,5
23408,1665,,30,35,M,0,1,0,0,0,0,1,1,5
23409,1665,,36,40,M,0,1,0,0,0,0,1,1,5
23410,1665,12, ,,F,0,0,1,0,0,0,1,1,5
23411,1665,38, ,,M,1,0,0,0,0,0,1,1,5
23412,1665,29, ,,F,1,0,0,0,0,0,1,1,5
23413,1665,11, ,,M,0,0,1,0,0,0,1,1,5
23414,1665,11, ,,F,0,0,1,0,0,0,1,1,5
23415,1665,29, ,,F,1,0,0,0,0,0,1,1,5
23416,1665,11, ,,F,0,0,1,0,0,0,1,1,5
23417,1665,11, ,,F,1,0,0,0,0,0,1,1,5
23418,1665,10, ,,F,0,0,1,0,0,0,1,1,5
23419,1665,11, ,,M,0,0,1,0,0,0,1,1,5
23420,1665,38, ,,M,1,0,0,0,0,0,1,1,5
23421,1665,10, ,,M,0,0,1,0,1,0,1,1,5
23422,1665,6, ,,F,1,0,0,0,1,0,1,1,5
23423,1665,5, ,,F,1,0,0,0,1,0,1,1,5
23424,1665,7, ,,F,1,0,0,0,1,0,1,1,5
23425,1665,12, ,,M,0,0,1,0,0,0,1,1,5
23426,1665,,35,40,M,0,1,0,0,0,0,1,1,5
23427,1665,12, ,,F,0,0,1,0,1,0,1,1,5
23428,1665,10, ,,F,0,0,1,0,0,0,1,1,5
23429,1666,17, ,,F,0,0,1,0,0,0,1,1,5
23430,1666,16, ,,F,0,0,1,0,0,0,1,1,5
23431,1666,22, ,,F,0,0,0,0,0,1,3,1,4
23432,1666,23, ,,M,0,0,0,0,0,1,3,1,4
23433,1666,9, ,,M,0,0,0,0,1,0,2,1,4
23434,1666,16, ,,F,0,0,0,0,1,0,2,1,5
23435,1666,16, ,,M,0,0,1,0,0,0,1,1,5
23436,1666,38, ,,F,0,0,0,0,1,0,2,1,4
23437,1666,17, ,,F,0,0,1,0,0,0,1,1,5
23438,1666,16, ,,F,0,0,1,0,0,0,1,1,5
23439,1666,16, ,,F,0,0,1,0,0,0,1,1,5
23440,1666,22, ,,M,0,0,0,0,0,1,3,1,5
23441,1666,17, ,,F,0,0,1,0,0,0,1,1,5
23442,1666,36, ,,F,1,0,0,0,0,0,1,1,5
23443,1666,9, ,,M,1,0,0,0,0,0,1,1,5
23444,1666,16, ,,M,0,0,1,0,0,0,1,1,5
23445,1667,18, ,,M,0,0,0,1,0,0,1,1,4
23446,1667,17, ,,M,0,0,0,0,1,0,2,2,4
23447,1667,16, ,,M,0,0,0,1,0,0,1,1,4
23448,1667,18, ,,M,0,0,0,0,1,0,2,1,4
23449,1667,16, ,,M,0,0,0,0,1,0,2,1,4
23450,1667,16, ,,M,0,0,0,0,1,0,2,1,4
23451,1667,18, ,,M,0,0,0,0,1,0,2,1,5
23452,1667,18, ,,M,0,0,0,1,0,0,1,1,4
23453,1667,18, ,,M,0,1,1,0,1,0,3,1,
23454,1667,20, ,,M,0,1,0,0,1,0,,1,5
23455,1667,16, ,,M,0,1,1,0,1,0,2,1,3
23456,1667,16, ,,M,0,0,1,0,0,0,1,1,5
23457,1667,18, ,,M,0,0,0,0,1,0,1,1,5
23458,1667,17, ,,M,0,0,0,1,0,0,1,1,4
23459,1668,20, ,,M,0,0,0,0,1,0,2,1,4
23460,1668,19, ,,M,0,1,0,0,0,0,1,1,5
23461,1668,20, ,,M,0,1,0,0,0,0,1,1,5
23462,1668,24, ,,M,0,1,0,0,0,0,1,1,5
23463,1668,23, ,,M,0,1,0,0,0,0,1,1,5
23464,1668,16, ,,M,0,1,0,0,0,0,1,1,5
23465,1668,18, ,,M,0,1,0,0,0,0,1,1,5
23466,1668,18, ,,M,0,0,0,0,1,0,2,1,4
23467,1668,20, ,,M,0,1,0,0,0,0,1,1,5
23468,1668,18, ,,M,0,0,0,0,1,0,2,1,4
23469,1668,17, ,,M,0,1,0,0,0,0,1,1,5
23470,1668,20, ,,M,1,0,0,0,0,0,1,2,5
23471,1668,19, ,,M,0,1,0,0,0,0,1,1,5
23472,1668,,17,78,M,1,0,0,0,0,0,1,1,5
23473,1668,42, ,,F,1,0,0,0,0,0,1,1,5
23474,1668,16, ,,M,0,0,0,0,0,0,1,1,5
23475,1668,,16,18,M,0,0,0,0,0,0,1,1,5
23476,1668,18, ,,M,0,1,0,0,0,0,1,1,5
23477,1668,16, ,,M,0,1,0,0,0,0,1,1,5
23478,1669,25, ,,F,1,0,0,0,0,0,2,1,4
23479,1669,27, ,,F,0,0,0,0,0,1,2,1,2
23480,1669,1, ,,F,1,0,0,0,0,0,1,1,4
23481,1669,37, ,,M,1,0,0,0,0,0,1,1,5
23482,1669,19, ,,F,1,0,0,0,0,0,1,1,4
23483,1670,40, ,,M,0,1,0,0,0,0,1,1,5
23484,1670,56, ,,F,1,0,0,0,0,0,1,1,4
23485,1670,62, ,,M,1,0,0,0,0,0,1,2,4
23486,1670,25, ,,M,0,0,0,0,1,0,1,1,3
23487,1670,18, ,,,0,0,0,0,1,0,1,1,4
23488,1670,23, ,,F,0,0,0,0,1,0,2,2,3
23489,1670,6, ,,M,1,0,0,0,0,0,3,1,4
23490,1671,68, ,,F,1,0,0,1,1,0,1,1,5
23491,1671,,20,25,M,0,0,0,0,1,0,4,1,5
23492,1671,23, ,,M,1,0,0,0,1,1,2,1,5
23493,1671,43, ,,F,1,0,0,0,0,0,1,1,5
23494,1671,45, ,,M,1,0,0,0,0,0,1,1,5
23495,1671,21, ,,F,1,0,0,1,1,0,2,1,5
23496,1671,,20,25,M,0,0,0,0,1,0,4,1,5
23497,1672,44, ,,F,0,1,0,0,0,0,1,2,3
23498,1672,49, ,,F,1,0,0,0,0,0,3,1,3
23499,1672,38, ,,M,0,0,0,0,1,0,3,1,4
23500,1672,19, ,,M,1,0,0,0,0,0,2,1,2
23501,1672,,40,45,F,0,1,0,0,0,0,2,2,2
23502,1672,53, ,,M,0,1,0,0,0,0,1,1,5
23503,1672,,20,35,F,0,0,0,0,0,1,2,2,2
23504,1672,16, ,,F,1,0,0,0,0,0,1,1,5
23505,1672,46, ,,F,1,0,0,0,0,0,1,1,5
23506,1672,50, ,,M,0,1,0,0,0,0,1,2,3
23507,1673,20, ,,F,1,0,0,0,0,0,1,2,3
23508,1673,,22,26,M,1,0,0,0,0,0,1,1,4
23509,1673,27, ,,M,1,0,0,0,0,0,1,2,3
23510,1673,20, ,,F,1,0,0,0,0,0,1,2,4
23511,1673,22, ,,F,1,0,0,0,0,0,1,1,4
23512,1673,23, ,,M,1,0,0,0,0,0,1,1,5
23513,1673,22, ,,M,1,0,0,0,0,0,1,2,3
23514,1674,,35,40,M,0,1,0,0,0,0,2,2,5
23515,1674,17, ,,F,1,0,0,0,1,0,1,1,5
23516,1674,19, ,,M,0,0,0,1,1,0,2,2,4
23517,1674,,20,25,M,0,1,0,0,0,0,2,2,5
23518,1674,,40,45,M,0,1,0,0,0,0,2,2,5
23519,1674,29, ,,F,1,0,0,0,0,0,1,2,3
23520,1674,52, ,,F,1,0,0,0,0,0,1,1,4
23521,1674,22, ,,M,0,1,0,1,0,0,2,2,5
23522,1675,60, ,,M,0,1,0,0,0,0,2,1,4
23523,1675,30, ,,M,1,0,0,0,0,0,1,1,5
23524,1675,13, ,,M,0,1,0,0,0,0,3,1,4
23525,1675,15, ,,M,1,0,0,0,0,0,2,1,3
23526,1675,50, ,,M,0,1,0,0,0,0,4,1,3
23527,1675,50, ,,F,0,0,0,0,1,1,4,1,2
23528,1675,57, ,,F,1,0,0,0,0,0,1,1,5
23529,1675,40, ,,M,1,0,0,0,0,0,2,1,3
23530,1676,38, ,,M,0,0,0,1,1,0,1,1,5
23531,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23532,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23533,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23534,1676,,13,15,F,0,0,1,0,0,0,1,1,5
23535,1676,,13,15,F,0,0,1,0,0,0,1,1,5
23536,1676,,49,54,F,0,0,1,0,0,0,1,1,5
23537,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23538,1676,,12,13,M,0,0,0,0,1,0,1,1,5
23539,1676,,35,40,M,0,0,0,1,0,0,5,1,2
23540,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23541,1676,,13,15,F,0,0,1,0,0,0,1,1,5
23542,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23543,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23544,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23545,1676,38, ,,F,1,0,0,0,0,0,1,1,3
23546,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23547,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23548,1676,,13,15,F,0,0,1,0,0,0,1,1,5
23549,1676,,13,15,F,0,0,0,1,0,0,1,1,5
23550,1676,13, ,,F,0,0,1,0,0,0,1,1,4
23551,1676,15, ,,M,1,0,0,0,0,0,1,1,4
23552,1676,,13,15,M,0,0,1,0,0,0,1,1,5
23553,1677,25, ,,F,1,0,0,0,0,0,2,1,4
23554,1677,49, ,,F,1,0,0,0,0,0,4,1,3
23555,1677,23, ,,F,1,0,0,0,0,0,2,1,4
23556,1677,22, ,,F,0,1,0,0,0,0,1,1,5
23557,1677,28, ,,F,0,1,0,0,0,0,1,1,5
23558,1677,40, ,,F,0,1,0,0,0,0,4,1,4
23559,1677,32, ,,F,0,1,0,0,0,0,1,1,5
23560,1678,30, ,,F,0,0,0,0,1,0,3,2,2
23561,1678,40, ,,M,0,0,0,0,1,0,3,2,3
23562,1678,50, ,,F,0,0,0,0,0,1,3,2,1
23563,1678,43, ,,M,1,0,0,0,0,0,2,1,3
23564,1678,49, ,,F,1,0,0,0,0,0,4,1,4
23565,1679,43, ,,F,0,0,0,0,1,0,3,1,5
23566,1679,30, ,,F,0,0,0,0,1,0,5,2,3
23567,1679,41, ,,F,0,0,0,0,1,0,3,1,5
23568,1679,60, ,,M,0,0,0,0,1,0,5,2,2
23569,1680,30, ,,M,1,0,0,0,1,0,2,1,4
23570,1680,23, ,,M,1,0,0,0,1,0,1,1,3
23571,1680,24, ,,M,1,0,0,0,1,0,1,1,3
23572,1680,22, ,,F,1,0,0,0,1,0,1,1,3
23573,1680,,25,30,F,0,0,1,0,0,0,1,2,4
23574,1680,,20,25,M,0,0,1,0,1,0,1,1,4
23575,1680,35, ,,F,1,0,0,0,0,0,2,2,3
23576,1680,,35,40,F,0,0,1,0,0,0,2,2,4
23577,1680,26, ,,M,0,0,1,0,1,0,2,1,4
23578,1680,20, ,,F,1,0,0,0,1,0,1,1,4
23579,1681,15, ,,F,0,0,0,0,1,0,2,2,3
23580,1681,15, ,,F,0,0,0,0,1,0,2,1,1
23581,1681,15, ,,M,0,0,0,0,1,0,3,2,2
23582,1681,16, ,,M,0,0,0,0,1,0,3,1,1
23583,1681,15, ,,M,0,0,0,0,1,0,2,1,1
23584,1681,43, ,,F,1,0,0,0,0,0,1,1,1
23585,1681,,67,68,F,0,0,0,1,0,0,5,2,1
23586,1681,45, ,,M,1,0,0,0,0,0,1,1,1
23587,1682,,40,50,F,0,0,0,0,0,1,4,2,1
23588,1682,58, ,,M,1,0,0,0,0,0,4,1,3
23589,1682,53, ,,F,1,0,0,0,0,0,4,1,3
23590,1682,61, ,,F,1,0,0,0,0,0,1,1,2
23591,1682,,30,40,M,0,0,0,0,0,1,4,2,1
23592,1682,,40,50,F,0,0,0,1,0,0,3,2,2
23593,1682,,40,50,F,0,0,0,1,0,0,3,2,2
23594,1682,,30,40,M,0,0,0,1,0,0,3,2,1
23595,1682,,60,70,F,0,0,0,0,0,1,3,2,1
23596,1682,,20,30,M,0,0,0,0,0,1,5,2,1
23597,1682,,20,30,F,0,0,0,0,0,1,4,2,1
23598,1683,43, ,,M,0,0,0,0,1,0,2,1,4
23599,1683,,40,50,M,0,0,0,0,0,1,3,1,3
23600,1683,48, ,,M,0,0,0,0,1,0,2,1,4
23601,1683,82, ,,F,0,0,0,0,0,1,2,1,4
23602,1683,49, ,,F,1,0,0,0,0,0,1,1,5
23603,1683,45, ,,F,0,0,0,0,1,0,2,1,4
23604,1684,17, ,,M,0,0,1,0,0,0,,2,5
23605,1684,,35,40,,0,0,0,1,0,0,,2,1
23606,1684,,40,45,,0,0,0,1,0,0,,2,1
23607,1684,40, ,,F,0,0,1,0,0,0,,2,5
23608,1684,36, ,,M,0,0,1,0,0,0,,2,5
23609,1684,18, ,,M,0,0,1,0,0,0,,2,5
23610,1684,17, ,,,0,0,1,0,0,0,,2,5
23611,1684,17, ,,M,0,0,1,0,0,0,,2,5
23612,1684,17, ,,M,0,0,1,0,0,0,,2,5
23613,1684,17, ,,M,0,0,1,0,0,0,,2,5
23614,1684,17, ,,M,0,0,1,0,0,0,,2,5
23615,1684,,16,18,F,0,0,1,0,0,0,,2,3
23616,1684,17, ,,M,0,0,1,0,0,0,,2,5
23617,1684,17, ,,M,0,0,1,0,0,0,,2,5
23618,1684,15, ,,F,1,0,0,0,0,0,,2,5
23619,1684,44, ,,F,1,0,0,0,0,0,,1,5
23620,1684,17, ,,F,0,0,1,0,0,0,,2,5
23621,1684,17, ,,F,0,0,1,0,0,0,,2,5
